uptimeNanos,acc_x,acc_y,acc_z,gyr_x,gyr_y,gyr_z
13197834470994,-1.5636760013741764,-2.2620062515489394,10.278840720546976,-0.049564573128449516,0.05430499825235824,0.003941573970730576
13197854095595,-1.0108522230947299,-1.3925303004708385,10.13362292557104,-0.11286376157363345,-0.002772856062985163,-0.10197418693451166
13197873720194,-1.1456132244355546,-0.4903243718815125,9.879430116767896,-0.10548720338308724,-0.08544568439225755,-0.04531321672862573
13197893314273,-1.9138547573124,-0.9336976635898964,10.331464465351672,-0.07607562349358338,-0.060133447256711214,-0.09783770291030268
13197912999913,-2.2342151895183235,-1.2463923604314042,10.46467838357233,-0.061527419963537326,0.0018830203031690031,-0.0315624452409187
13197932624512,-1.9299957735033055,-1.5135049717084614,10.42985623987094,0.06564272385625658,0.07152723495971698,0.03256655579809942
13197952249111,-0.8705159633539026,-1.4927432278124186,9.306699358379632,0.07243602041453047,0.012990892567551704,0.09591687115858016
13197971873710,-1.2919750693012375,-2.1252764077067567,9.931795261612962,0.00527790773282967,-0.016942491776596392,-0.01670809526441859
13197991498309,-1.723563674299136,-1.6117143788001904,10.581085265647722,-0.2381317282355663,0.005237428378132568,-0.08443531889767343
13198011153431,-1.3284249505976895,-0.2169101421596995,11.142888966292462,-0.2452170788263215,0.047014488847809684,-0.10432371801278206
13198030747510,-0.8470134642909457,0.1384912256402444,10.596630299520973,0.019406679183953533,-0.00164108469954502,0.0651066145003967
13198050402629,-0.9315777428657696,-0.8728953559112824,9.86362281368654,0.12687247314462002,-0.02548430874327789,0.06457622817109154
13198069996708,-1.5409671632119029,-2.425413514915604,10.04010142927076,0.08820466870748955,0.01864078715757289,0.07289408505771833
13198089651828,-1.2173474011240444,-2.438556156334272,10.49421368319058,-0.08976625514485548,0.02347593042456908,-0.010806810596192706
13198109245906,-1.0966454835381931,-1.5762589510958516,10.467261775192641,-0.10067350128515973,-0.043904294216961404,-0.08727841862705565
13198128870506,-0.7998027321436325,-0.6161789604058043,10.186528637085893,-0.05945878272924601,0.005796470222486326,0.010070723225458912
13198148556145,-0.2455769345199457,-0.5016634747781268,9.632302612082032,0.033557558100969935,0.08582776833895722,0.03221641532703323
13198168180746,-0.6757037207799499,-0.9634583089276134,9.908963085831063,-0.049333375767425525,0.015578541218725041,0.03693324177435127
13198187805345,-1.4545026716390763,-1.4577809307482283,10.261723088838071,0.016639761194698344,-0.018929005426995268,-0.016366107542520394
13198207429944,-2.184426983354289,-1.7755057259572349,10.501394090520623,-0.055761458123157776,-0.05536834570320062,-0.0024430098195266326
13198227115584,-1.4695302715480736,-1.3681921189822577,10.22351242165096,0.019069079794068463,0.046251355110078274,-0.03896557392547699
13198246709663,-0.07646065934252277,-0.6965030554888756,9.771383589847881,-0.045240804672497685,0.11366748417230045,0.05603583451043348
13198266334264,-0.2127435547431276,-0.4158385277959624,9.712667465563813,-0.02526525256886614,0.03137499569693244,-0.0023939783063790907
13198285958863,-1.300463402407388,-0.8642154855654951,8.903020449309569,0.002557532965759945,-0.10691342416861344,-0.0059410161384174645
