uptimeNanos,acc_x,acc_y,acc_z,gyr_x,gyr_y,gyr_z
12033630564523,0.6749472054795921,-1.087616175681525,9.478660180436547,0.09309694059278127,-0.1889300327464063,0.12231641273877568
12033650158602,0.8744960599314053,-0.32058011508240725,9.062705888374774,-0.042976106857900064,0.01203859566268739,0.12479915720256672
12033669783201,1.4237740318200487,-0.5078104199945113,9.677877906472666,-0.08709614831470974,0.07352825293791465,0.2136623751626513
12033689438320,2.30954712070339,-0.7360236399909699,10.15943359458787,0.005911679545581916,0.010490459976268627,0.26359908158959355
12033709093442,2.503430870693501,-0.915378984555808,9.783317891732665,0.051463000834887314,-0.06837283336131028,0.18624356356241634
12033728718041,2.0094162229618107,-1.9909482299475911,9.815292414235394,0.014020168041723123,-0.03551927954115053,0.2343051036492476
12033748373161,1.9929854241107705,-1.3560988976154782,9.539411525269292,-0.09174436286716592,-0.02665088962027795,0.16111132451604204
12033767936719,1.94667344134945,-1.1650890949289805,9.975420562025137,-0.04251588130704198,-0.014182120311845762,0.2331048768954683
12033787591839,3.2114746886379475,-0.5306316926151329,9.964163771574187,0.03361296505418832,-0.008031691410325116,0.32886079644878163
12033806850193,3.290291595202585,-0.9545646525032858,10.075813054003337,0.07525929911859452,-0.07837192549131733,0.2957707280124675
12033826505313,2.7223108117391206,-1.8251846064610504,10.11730844467533,0.0085398692967118,-0.062297838404395726,0.2873041552760116
12033846129912,2.7881282838521955,-1.9265995409788417,9.940484374011453,-0.03828572303155675,-0.02308284494649926,0.3082419336327545
12033865723993,3.2289997382648767,-1.3534406607299605,10.037050112135637,-0.04587243188828705,-0.015499823823017731,0.3325694889447192
12033885409633,3.7120595339978246,-0.6063115869997961,10.212072818432176,-0.025395785627277068,-0.04860130364229676,0.3295263470415125
12033905034232,3.33095551649415,-1.1404546072929378,10.713706271848332,-0.021461349542861274,-0.08245758333798503,0.3935322683408159
12033924689351,3.4538327737707046,-0.7057043651019406,10.269471209060084,-0.046622615480200746,-0.04902187045544648,0.41818839903332
12033944344471,3.5550276525958324,-1.0602593632246382,10.345990318494565,-0.061588221925232826,-0.02712302832432401,0.4381107459380986
12033963969070,4.509093991361128,-0.804575193957449,10.48817941670735,-0.06994643288004987,-0.019839056433228475,0.5156578729377983
12033983563149,4.466693045519869,-1.0611069779788609,11.093269364389432,-0.1291614124550573,0.011630518342300444,0.4468171748356785
12034003615033,4.77473654299869,-1.6358702466911763,11.406985666461964,-0.0738121166434611,0.025361009619992214,0.5462556277654168
12034023239633,4.730198254903975,-1.01753236322627,10.82408289939142,-0.0601464020274809,-0.03082739877004115,0.4458708119381716
12034042833712,4.3024919289187205,-0.3957065547151135,10.434402818905749,-0.029868942929346613,-0.01674452273505156,0.4423532321216733
12034062458311,4.301544725439824,-0.7391537735938987,10.649809305090994,-0.09949606863024353,0.060851151738389474,0.5100515838627991
12034082113431,4.248752536350189,-0.6145999760650414,10.584191332886007,-0.09368186584017528,0.06911936318703843,0.5683549081283743
12034101921153,4.348789720490626,-0.4060051379934855,10.845498117518764,-0.06807102075315681,0.053180868937550835,0.4933883124157799
12034121911997,4.993712157909087,0.4145312819739928,10.169404727230805,-0.12072472533446188,0.028780749420971308,0.5303446880212921
12034141200872,4.272232371648259,0.9296252972523292,10.445374054544027,-0.0886554401759001,-0.04618839502037275,0.5036745840859229
12034160917032,4.213918566365988,0.5724229641660871,10.632933438261933,-0.05139949421508516,0.05685311918636787,0.5886237621360506
12034180419551,4.126618464581397,-0.01133028840804684,11.169066684418327,-0.16229322105467606,0.09780369376813867,0.6950844006034751
12034199952590,5.324477689489356,0.9125016844848376,11.39854289918355,-0.22623580081065064,0.10027711526704207,0.6159773813949392
12034219577189,5.359229540260426,0.6825493021185309,11.43837855605157,-0.13532563824374366,0.0768039042386206,0.6005286839398764
12034242284346,4.452820758823092,-0.0059701787356818406,10.825663694549922,-0.07738962242861916,0.06807309514759062,0.4961458426276748
12034258856908,3.8550465381333856,0.4344050227932144,10.51649006346542,-0.13734833563635918,0.0017066559314684038,0.568329980145989
12034278450987,3.7295825660369184,1.29586849284334,10.548863090445813,-0.15165300346352562,0.15884888760557514,0.7118357781803599
12034298075586,2.9740553866920743,1.5935439116578503,10.2676303468593,-0.0245865417180734,0.1036487614584426,0.618790072845504
12034317730706,3.796210882294474,0.6306038177108011,9.930844096379603,-0.0899047379965845,0.06195306698773247,0.4969460995782704
12034337324786,4.6901410181595615,1.02275290742835,9.655032010320738,-0.07632554849196653,0.06988480461688891,0.5981079935729208
12034356979906,3.5904588987587425,1.4654967043003246,10.17053839258265,-0.14332492124999185,0.045083490395118615,0.4916125156219777
12034376635025,2.9243455246073315,2.2889870479857137,10.103411303970054,-0.25470095211263954,-0.035198834549961984,0.5148428931397504
12034396259624,1.6956726077728101,1.5567625807791499,10.499579859774046,-0.16774929520482815,0.012502809146327676,0.5865791134917293
12034415884224,3.0629362514036065,1.4861027356106766,10.451463506397936,-0.1809898802288088,0.18216218580859864,0.7263498913605808
12034435569864,5.185536197434304,0.9173103491417152,11.116929886533883,-0.2960874942527341,0.17082927160547112,0.8348065909069722
12034455163942,5.202913836525326,1.083834451412493,11.853459314238131,-0.1850826982474283,0.05133999321470984,0.59192961186679
12034474758022,3.8224968326154434,1.6219227395861244,11.634872755359433,-0.1813465403453871,-0.032080591513976575,0.5214883350329631
12034494382622,1.723971152294112,2.531374922702131,10.88562590116747,-0.15735586147766012,-0.004678142795901369,0.472670024392617
12034514098783,1.3364185458207132,2.170584966028251,10.907412978237668,-0.140196239717586,0.11196882249852937,0.6446080283863409
12034533662341,2.9750073432902764,2.487232917754497,11.716125782184562,-0.3077359695146473,0.19091220395729716,0.8672018353365452
12034553225899,3.6734797869699385,3.329445021886322,11.907206398791075,-0.07941260232740488,0.08175938375372183,0.666928954466067
12034572911539,3.846616765050975,2.000204008589364,12.350503786058534,-0.08217763155701441,-0.2610078429511451,0.695005247423296
12034592536139,2.8638688622866866,2.2476052913115865,11.319971752497935,-0.2867523427712252,-0.00966992634910091,0.4512066531623646
12034612191258,1.068468016701841,1.4960093651424913,10.775040417662574,-0.31668359415706226,-0.09154234670001228,0.4779049835932879
12034631846379,1.4203538547938734,2.3743005800499692,11.036086540297358,-0.4639492172464639,0.01507163934583611,0.6824790200278873
12034651501498,1.8607649241458368,2.7647430857124675,11.197994740149886,-0.28910904085231515,0.0495711613614156,0.7406767853942443
12034671095577,2.0887050323902088,3.6512479339693016,11.469250001017347,-0.06539080729044422,-0.03398914984508439,0.7344849158664909
12034690781217,2.2614762125705443,2.6670710879614106,11.115980621783056,-0.00747896679196791,0.017916215713251304,0.6740371325295311
12034710619460,2.1536832261814887,0.8981256413061374,9.933307445238064,-0.20311690278469585,-0.11910213870366325,0.591283666169869
12034729999896,1.1916824876909118,2.4784577207018827,9.829689637704234,-0.4394864794764413,-0.1580352184568823,0.6250150799598
12034749685536,1.2102172240207736,3.1711022683373637,11.277889337036445,-0.3662500845361636,-0.007339268084678552,0.7300286998079228
12034769310135,1.6954901888581446,3.7583110551121024,11.885002814261126,-0.20643366773570904,0.0026417761533852327,0.7310911888528095
12034788537969,3.4395084034496652,1.6436630668733727,11.894917008363045,-0.22809290476349545,0.08130494219282447,0.658358131245958
12034808193090,2.884754175159877,2.9622639466239704,10.303616971089673,-0.4686280334187369,-0.1411678266323637,0.5467176584616777
12034827848210,0.5398893880567073,2.533922728530186,10.241073106120538,-0.316951434605108,-0.04722857238855577,0.5016874972161796
12034847503330,0.3761065290639749,2.2314172623979687,10.946137818783155,-0.4427200706052252,-0.011458093674748648,0.6463220675196701
12034867097409,0.9834998034700178,2.0543345742025707,11.359123678420739,-0.36993130399036994,0.07548060551129865,0.7522938840697112
12034886783048,1.692776494158572,2.5076889060023437,11.504850260056676,-0.2235584982614496,0.02618336579796754,0.7776409341401982
12034906438168,1.4312919218368307,1.7364920969242237,10.89220451640274,-0.1288968523076406,0.03111309634065762,0.6175499202220864
12034926062767,0.6542627584356868,0.7269612051442333,9.60096550174694,-0.1816805068607561,-0.03771451821847016,0.6143180181033314
12034945717889,0.03465301197903159,1.892425341096612,8.464186531365629,-0.2944754410432413,0.001249637397567227,0.6939395154022585
12034965311967,0.38636216182543137,2.871166737773237,9.569022447491562,-0.3888395404073295,-0.030472157419723974,0.8424924032624671
12034985302811,1.7208411732803484,3.8794163336078067,10.9395452663482,-0.3470101909987093,0.17454986736820646,1.0267914566113008
12035004957931,3.300540219414444,1.9580869145626136,10.956338001111169,-0.1669573404634237,0.14352607254299876,0.5679995766429713
12035034715293,0.03263329163791795,2.2523036875763225,11.149173116088592,-0.40616690181283704,-0.35254882913283075,0.3016455652818561
12035044237649,-1.475734160061794,0.7521098696111466,11.688241513793404,-0.2145066530487223,-0.3328280722940953,0.2983712398712215
12035063862249,-3.6270874306269576,0.9079045414793824,9.850061479544623,0.13401395692021634,0.011164803153322468,0.7579320495968005
12035083547888,-1.7334238445457617,0.04569693758390514,8.929140814370154,-0.12684949003499926,0.22354588917253795,1.1148643415748156
12035103080929,1.232793977624187,1.2813129618369032,11.12360677874156,-0.5170754025646921,-0.030065664764820525,1.098511063316573
12035122736048,2.692814810853644,3.9064288193797547,11.322700098940238,-0.11080470208283444,-0.2385123179286364,0.7676897793667925
12035142360647,0.5492528221415256,0.1130516392076686,10.440759686183014,0.14376762667011178,-0.5136750273480191,0.001450478824703616
12035162015767,-2.2815437926014823,-0.6852259813791051,9.839855736642683,-0.2096080281239132,-0.6999871549718133,0.392335899788125
12035181701407,-3.8589384594801857,0.5953714116921702,12.516628873399211,-0.4785597759331362,-0.3182152734358628,0.808824617990064
12035201295485,-2.8583537750072314,2.921487047689993,16.89015880857393,-0.5981849757572817,-0.4401388022478445,1.1657837467633705
12035220950605,0.5982267202719562,4.5088852614279995,18.454369053372194,-0.1197144097135232,-0.13839895658045176,1.1613791623298066
12035241429775,1.7388861445286912,4.3266889159091235,14.355385911473665,0.18293059741627804,-0.036825300519764965,0.6046493935290661
